Date_shamsi,full_index,turnover,value
1399-09-24,1484158.86,14446850000,1.38251E+14
1399-09-25,1428324.49,6608140000,6.21352E+13
1399-09-26,1413360.39,13497330000,1.37442E+14
1399-09-29,1444926.01,11183170000,1.13186E+14
1399-09-30,1439124.01,9173420000,1.04804E+14
1399-10-01,1436392.9,9443090000,9.95038E+13
1399-10-02,1444968.94,10759250000,1.11314E+14
1399-10-03,1447915.33,11084720000,1.2506E+14
1399-10-06,1423570.24,8997880000,1.1946E+14
1399-10-07,1419012.79,10080390000,1.20692E+14
1399-10-08,1437212.28,8249390000,1.03407E+14
1399-10-09,1411858.96,8963030000,1.24744E+14
1399-10-10,1397797.19,7972090000,1.12637E+14
1399-10-13,1354147.12,6146920000,7.90135E+13
1399-10-14,1355351.22,9290620000,1.00872E+14
1399-10-15,1374483.23,9034500000,9.57485E+13
1399-10-16,1350233.2,9256390000,9.89586E+13
1399-10-17,1310755.83,8920690000,1.01891E+14
1399-10-20,1285892.41,10630390000,9.77402E+13
1399-10-21,1306620.74,9056060000,9.62461E+13
1399-10-22,1301325.56,9912230000,1.03437E+14
1399-10-23,1260722.51,7035710000,8.10181E+13
1399-10-24,1229836.48,10431440000,9.44228E+13
1399-10-27,1186711.21,7891490000,6.09398E+13
1399-10-29,1150224.95,3513690000,3.11236E+13
1399-10-30,1150717.98,10483200000,8.70313E+13
1399-11-01,1183978.2,5298890000,6.0747E+13
1399-11-04,1222070.55,4940490000,6.38019E+13
1399-11-05,1234557.5,15849830000,1.32585E+14
1399-11-06,1235783.1,11887740000,9.00669E+13
1399-11-07,1215033.14,7789500000,7.76978E+13
1399-11-08,1207698.27,9370530000,8.67702E+13
1399-11-11,1247152.7,6003970000,7.19401E+13
1399-11-12,1251041.71,12522570000,1.09518E+14
1399-11-13,1233667.59,8207570000,7.55669E+13
1399-11-14,1205467.1,11837160000,9.26855E+13
1399-11-15,1173010.67,8200730000,7.03554E+13
1399-11-18,1135345.48,5932970000,5.52624E+13
1399-11-19,1170532.85,5468910000,5.87316E+13
1399-11-20,1192744,12321680000,9.85558E+13
1399-11-21,1214416.14,7902440000,7.52833E+13
1399-11-25,1262253.69,9061220000,1.03389E+14
1399-11-26,1264368.7,11163830000,9.20633E+13
1399-11-27,1257286.19,6372480000,5.98536E+13
1399-11-28,1245882.88,37891430000,8.03104E+13
1399-11-29,1238357.42,3682770000,4.46466E+13
1399-12-02,1232716.1,3984200000,3.79976E+13
1399-12-03,1222614.25,1225080000,1.9048E+13
1399-12-04,1214482.68,1676460000,1.99438E+13
1399-12-05,1211642.84,6127400000,4.52278E+13
1399-12-06,1205832.36,5469520000,5.01395E+13
1399-12-09,1194009.89,5883920000,5.35178E+13
1399-12-10,1185603.68,1296600000,1.5114E+13
1399-12-11,1181641.2,3540490000,3.40764E+13
1399-12-12,1186277.26,5238370000,3.82664E+13
1399-12-13,1177916.88,2911550000,3.25813E+13
1399-12-16,1169724.27,2274230000,2.26024E+13
1399-12-17,1175595.79,4679500000,4.23484E+13
1399-12-18,1199888.4,7140460000,5.21881E+13
1399-12-19,1210146.66,7049540000,6.18471E+13
1399-12-20,1206878.02,3499460000,3.78257E+13
1399-12-23,1229377.18,6647810000,5.4097E+13
1399-12-24,1245186.04,8475060000,5.26977E+13
1399-12-25,1254212.96,6470560000,4.78461E+13
1399-12-26,1290474.49,32237860000,6.74189E+13
1399-12-27,1307707.13,20638850000,1.77702E+14
1400-01-07,1309561.63,6695120000,4.24162E+13
1400-01-08,1306887.75,12512670000,1.35108E+14
1400-01-10,1303193.71,35142860000,2.0923E+14
1400-01-11,1294521.64,4337470000,4.19925E+13
1400-01-14,1282948.74,4119220000,2.66576E+13
1400-01-15,1269478.7,1058780000,1.39252E+13
1400-01-16,1262735.3,2894620000,2.68204E+13
1400-01-17,1260785.7,2892500000,2.1586E+13
1400-01-18,1249910.38,1337600000,1.50951E+13
1400-01-21,1240696.71,685240000,9.33268E+12
1400-01-22,1230876.49,1326220000,1.22314E+13
1400-01-23,1226158.23,2525890000,2.02296E+13
1400-01-24,1244556.65,6122540000,3.98228E+13
1400-01-25,1243358.69,3971670000,3.00155E+13
1400-01-28,1233781.81,1002200000,9.96127E+12
1400-01-29,1224795.26,716750000,7.476E+12
1400-01-30,1216874.27,3724040000,3.05083E+13
1400-01-31,1219589.91,4599400000,2.57835E+13
1400-02-01,1207046.95,2132850000,1.24634E+13
1400-02-04,1199341.74,1775780000,1.18161E+13
1400-02-05,1187842.99,1863150000,1.36587E+13
1400-02-06,1186956.46,3332500000,2.05566E+13
1400-02-07,1202630.39,5493120000,3.09966E+13
1400-02-08,1207850.35,5960990000,2.92708E+13
1400-02-11,1194338.64,4060930000,2.14172E+13
1400-02-12,1180663.55,2200540000,1.26632E+13
1400-02-13,1167045.07,2283440000,1.13269E+13
1400-02-15,1172262.44,3670430000,1.99712E+13
1400-02-18,1167462.4,2282720000,1.67968E+13
1400-02-19,1151896.41,3977520000,2.4031E+13
1400-02-20,1157682.93,8414910000,3.19941E+13
1400-02-21,1179527.11,4741920000,2.79989E+13
1400-02-22,1184000.26,4020580000,2.93281E+13
1400-02-25,1189595.65,3290480000,2.53715E+13
1400-02-26,1188811.12,4901860000,2.6323E+13
1400-02-27,1174659.67,4171950000,2.26148E+13
1400-02-28,1173514.27,4228320000,2.29854E+13
1400-02-29,1154844.68,3765360000,2.20652E+13
1400-03-01,1128218.17,3654900000,2.02148E+13
1400-03-02,1107915.12,3218750000,1.59555E+13
1400-03-03,1095697.68,3548890000,1.73401E+13
1400-03-04,1105454.24,4865440000,3.26027E+13
1400-03-05,1109348.76,3657350000,2.56218E+13
1400-03-08,1139534.85,5896380000,3.59819E+13
1400-03-09,1156933.83,6633470000,3.96236E+13
1400-03-10,1145930.02,4353750000,2.55455E+13
1400-03-11,1140475.38,5218740000,2.35192E+13
1400-03-12,1148642.74,5013540000,3.12866E+13
1400-03-17,1157205.37,6657610000,6.66663E+13
1400-03-18,1160665.56,7542860000,3.83996E+13
1400-03-19,1151846.26,7957620000,5.21559E+13
1400-03-22,1144954.99,4933110000,2.49754E+13
1400-03-23,1141225.85,4664670000,2.26966E+13
1400-03-24,1150203.56,5837410000,3.43003E+13
1400-03-25,1150129.24,6616800000,3.23502E+13
1400-03-26,1147675.01,21687010000,4.86298E+13
1400-03-29,1162031.98,7412300000,3.62657E+13
1400-03-30,1163756.96,6525820000,3.81626E+13
1400-03-31,1168664.67,7184950000,3.96795E+13
1400-04-01,1186921.47,7283690000,3.70169E+13
1400-04-02,1213054.57,9383200000,5.28063E+13
1400-04-05,1233738.14,7410770000,4.89323E+13
1400-04-06,1238487.22,8704680000,6.11469E+13
1400-04-07,1243812.28,7805960000,5.12091E+13
1400-04-08,1248516.5,6617330000,4.69243E+13
1400-04-09,1256978.21,6585130000,4.8944E+13
1400-04-12,1246111.87,6369420000,4.47736E+13
1400-04-13,1243719.06,5392360000,3.57295E+13
1400-04-14,1254561.75,6013300000,4.05301E+13
1400-04-15,1281187.01,6611830000,5.01058E+13
1400-04-16,1282036.1,5948090000,4.53805E+13
1400-04-19,1270744.26,5363260000,3.75843E+13
1400-04-20,1285256.4,6963780000,4.67998E+13
1400-04-21,1304336.3,7178290000,5.12515E+13
1400-04-22,1303890.14,7267340000,5.93153E+13
1400-04-23,1305495.49,7443670000,5.94428E+13
1400-04-26,1311241.03,8034790000,5.06724E+13
1400-04-27,1302857.22,7327190000,4.94599E+13
1400-04-28,1311306.02,5075770000,3.89525E+13
1400-05-04,1323354.64,4181770000,3.68951E+13
1400-05-05,1314909.08,5463170000,4.25067E+13
1400-05-06,1316504.55,6053900000,4.38863E+13
1400-05-09,1351500.09,7393900000,5.04174E+13
1400-05-10,1360246.56,7159970000,5.37514E+13
1400-05-11,1357895.2,5796240000,3.46943E+13
1400-05-12,1375647.18,6574530000,4.21288E+13
1400-05-13,1406040.27,7606090000,6.32884E+13
1400-05-16,1407762.24,7064680000,4.91237E+13
1400-05-17,1417861.94,6236270000,4.29013E+13
1400-05-18,1433201.72,8624120000,5.47665E+13
1400-05-19,1453811.67,8655890000,6.58546E+13
1400-05-20,1484627.28,9606470000,7.46907E+13
1400-05-23,1480803.6,12030470000,7.37477E+13
1400-05-24,1499923.42,9260110000,5.89409E+13
1400-05-31,1515548.58,12099580000,7.73967E+13
1400-06-01,1515923.54,10792450000,7.45421E+13
1400-06-02,1543448.26,10712650000,7.97272E+13
1400-06-03,1550208.38,11799210000,8.76888E+13
1400-06-06,1575761.97,11369750000,9.32458E+13
1400-06-07,1573406.5,14686430000,1.1113E+14
1400-06-08,1523969.59,12426000000,8.86361E+13
1400-06-09,1496150.82,16247280000,1.09483E+14
1400-06-10,1520627.06,9850570000,7.39755E+13
1400-06-13,1541051.75,9734330000,7.18071E+13
1400-06-14,1537192.91,9901750000,7.26627E+13
1400-06-15,1538484.49,10230070000,7.47557E+13
1400-06-16,1523059.92,8596630000,6.5466E+13
1400-06-17,1526008.32,7079710000,6.19425E+13
1400-06-20,1530461.77,8527120000,5.82014E+13
1400-06-21,1489983.34,7003390000,4.89783E+13
1400-06-22,1475224.93,8074050000,5.35292E+13
1400-06-23,1496962.68,6719900000,5.10759E+13
1400-06-24,1488212.73,15070940000,7.69777E+13
1400-06-27,1450225.39,7441030000,6.28251E+13
1400-06-28,1420479,6418950000,4.19493E+13
1400-06-29,1427773.21,5214450000,3.3446E+13
1400-06-30,1391236.08,5929410000,4.45239E+13
1400-06-31,1386450.97,6797590000,5.5645E+13
1400-07-03,1422118.46,6149650000,4.74598E+13
1400-07-04,1424732.27,4866080000,3.68104E+13
1400-07-06,1425447.4,4986860000,3.83648E+13
1400-07-07,1436984.25,5103660000,4.67814E+13
1400-07-10,1473476.04,6299750000,5.83956E+13
1400-07-11,1476680.34,7332440000,5.55589E+13
1400-07-12,1484652.8,5114400000,4.1838E+13
1400-07-14,1488264.53,5431590000,4.60577E+13
1400-07-17,1466031.42,5392130000,4.01696E+13
1400-07-18,1455612,4374090000,3.50922E+13
1400-07-19,1457493.63,4158910000,3.34588E+13
1400-07-20,1418683.01,5181390000,3.84747E+13
1400-07-21,1397386.13,5448650000,3.96882E+13
1400-07-24,1437465.49,4520890000,3.47872E+13
1400-07-25,1436109.93,5040820000,3.56392E+13
1400-07-26,1436916.77,5087050000,3.6137E+13
1400-07-27,1449496.94,5671580000,3.90516E+13
1400-07-28,1436357.1,4078240000,3.12793E+13
1400-08-01,1407757.99,5668980000,4.52212E+13
1400-08-03,1384133.53,4587690000,2.65909E+13
1400-08-04,1384452.16,4437700000,2.83013E+13
1400-08-05,1393960.75,4062290000,2.7413E+13
1400-08-08,1375669.16,4767900000,2.89551E+13
1400-08-09,1340290.83,5578180000,3.13541E+13
1400-08-10,1361414.79,3861470000,2.41292E+13
1400-08-11,1376091.88,3900790000,2.45352E+13
1400-08-12,1398416.46,4574900000,2.7576E+13
1400-08-15,1440651.49,3846920000,3.65131E+13
1400-08-16,1430892.18,11465970000,6.05192E+13
1400-08-17,1434378.87,9288930000,4.55939E+13
1400-08-18,1447674.77,7696640000,4.14068E+13
1400-08-19,1456479.93,7273650000,3.99737E+13
1400-08-22,1439244.35,4886340000,3.09029E+13
1400-08-23,1442515.73,6352120000,4.57806E+13
1400-08-24,1416298.72,4679120000,3.25516E+13
1400-08-25,1408595.65,3601460000,2.83142E+13
1400-08-26,1410778.55,4708090000,3.46437E+13
1400-08-29,1383491.85,5426310000,5.23406E+13
1400-08-30,1386935.29,5242210000,3.22038E+13
1400-09-01,1407132.92,5349940000,3.27155E+13
1400-09-02,1404551.66,3759520000,2.79813E+13
1400-09-03,1394105.72,4203530000,2.77628E+13
1400-09-06,1366713.91,3876720000,2.6515E+13
1400-09-07,1368005.19,3508830000,2.48484E+13
1400-09-08,1363939.01,3118940000,2.01667E+13
1400-09-09,1357128.91,3492100000,2.04298E+13
1400-09-10,1340071.91,3742870000,2.30415E+13
1400-09-13,1334765.92,7290890000,1.99346E+13
1400-09-14,1343202.66,3122350000,1.79157E+13
1400-09-15,1342353.56,4233200000,2.06707E+13
1400-09-16,1338016.01,2819580000,2.13915E+13
1400-09-17,1349389.26,4322980000,2.2073E+13
1400-09-20,1344441.58,5185220000,2.20866E+13
1400-09-21,1320776.73,4136880000,1.84411E+13
1400-09-22,1295550.11,4643390000,2.44056E+13
1400-09-23,1291839.41,10420640000,3.04525E+13
1400-09-24,1293237.91,3811330000,1.61983E+13
1400-09-27,1305535.47,4279150000,1.97195E+13
1400-09-28,1291675.77,4067720000,2.28874E+13
1400-09-29,1301542.25,3979270000,2.04155E+13
1400-09-30,1318359.67,3776390000,2.09018E+13
1400-10-01,1359024.49,4567210000,2.37604E+13
1400-10-04,1385504.62,6164350000,2.92819E+13
1400-10-05,1383987.9,4992160000,2.71907E+13
1400-10-06,1400314.63,6028760000,2.89684E+13
1400-10-07,1399910.85,4938320000,2.59254E+13
1400-10-08,1397311.44,5643600000,2.83934E+13
1400-10-11,1378777.36,4083290000,1.73986E+13
1400-10-12,1379041.05,3063740000,1.54574E+13
1400-10-13,1376049.34,3148870000,1.44614E+13
1400-10-14,1362828.62,3910230000,1.94272E+13
1400-10-15,1363095.81,3221930000,1.63913E+13
1400-10-18,1362458.01,9549170000,5.88002E+13
1400-10-19,1336820.72,4450790000,2.13338E+13
1400-10-20,1332755.64,4708110000,2.23423E+13
1400-10-21,1334703.54,4565280000,1.73482E+13
1400-10-22,1334265,3514000000,1.7056E+13
1400-10-25,1322569.8,3862520000,1.57916E+13
1400-10-26,1310804.45,3551210000,1.64092E+13
1400-10-27,1306472.13,4015930000,1.79402E+13
